7.034851396185977137e+02,0.000000000000000000e+00,6.490684490941201830e+02
0.000000000000000000e+00,7.038103763601538958e+02,3.729972591120701395e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
