9.999400839479651859e-01,-5.318978808784098969e-03,-9.567495940328497872e-03
5.298535458362741909e-03,9.999836280330766103e-01,-2.160830350116448289e-03
9.578832712443061809e-03,2.110007165205209870e-03,9.999518957598059199e-01
