7.062912128700439780e+02,0.000000000000000000e+00,6.222970453902746613e+02
0.000000000000000000e+00,7.062511243008849533e+02,3.704247109561904949e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
